TE,N58,N60,N70,N82,N83,N84,N85,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
MSTA1,7.263188577253103,7.6863920468983515,7.092874898973458,7.697851484345098,7.825123531785753,7.62190490241736,7.238571049088879,7.368817999104943,8.075514302657382,7.983975614339312,7.564134778185612,7.7490795521502,8.118288243811627,7.50030343063797,7.726666729587356,6.9320124713794575,7.112127151650066,7.2729366190823255,7.196795759057537,7.352072817039854,6.831739674601434,7.1075961274948884,7.381173113614293,8.099819635979475,7.096364814788915,7.860279594154377,6.8999183539881015,7.71294204155181,7.77108142435717,6.837011904720486,7.129450629472654,6.791142655078377,8.113625196335606,8.611801103686323,7.518973857284068,7.368663016483959,7.383359928834522,7.707124240605718,7.588384569352463,6.542697562924913,7.4641496783863515,7.330270991777188,8.555058777345527,7.926317146602989,7.02209417162609,7.019287932218099,8.162227945557412,8.012546376337445,7.466758873780846,8.15887353715937,7.172591462989355,7.655638690233034,7.394482472633924,7.306832173266432,6.880602758659884,7.751455355999103,6.7567218828544275,8.087562903043446,7.811238106636667,7.92711975775888,7.729468271768388,7.3868984729140825,7.904981279939871,7.24072681910272,7.074746074009416,7.39712097371022
MLT1B,8.27335581208484,8.726500745318054,8.075245351420275,8.473126963747063,8.822606751669012,8.474299155212838,8.364862592385194,8.19877523394715,9.022411153090072,9.090958138114667,8.411852081393628,8.86285339710328,9.438816082823571,8.465681877857072,8.736965077595846,7.974828650599622,8.3371308207628,8.31451022972687,8.23323679398409,8.416650143395337,8.270650232825894,7.957944747949997,8.265277755047558,9.43324626908415,7.945297639229359,9.021772312190146,7.984976276517105,8.696302254731052,7.980491091420094,7.859208946568197,7.982457024558774,7.725815625351309,8.893655971126305,9.562380647195479,8.394589300651413,8.746206516154107,8.118162232836175,8.715459959206305,8.69311549328595,7.526802174057167,8.591681453124856,8.39520154632837,9.520259357146838,9.15395886397741,8.188122479122574,7.98446826871186,9.031140766119258,9.349578702238821,8.376977630364264,9.244321541385794,8.233301599069934,8.636529552507122,8.425642463234405,8.198627524795274,7.7044001981173125,9.042894559800606,7.956669301628006,9.060365232164756,8.773262647281452,9.051537828927335,8.742321630635374,8.327798881120005,8.912436700330629,8.151411560215875,8.142641933510136,8.20909229888932
AluSx3,12.977973589054267,13.266303177295189,12.67913809789512,13.288257771670722,13.284710913722632,12.783630963150076,13.05470510354303,12.778357836648032,13.232152068495605,13.158261137856693,13.189529933917397,13.196272823723485,13.536678525996923,13.049135215545093,12.956509249468203,12.416393843666878,12.479613496346381,12.660514440696023,12.923467414961914,12.820645169402082,12.561648169714266,12.742919195390005,13.037254421787184,13.102520726072834,13.051142994125142,13.1892305905018,12.933216122129753,12.92240962792524,12.614723937004307,12.283683409193943,12.811924997130946,12.457603417120383,13.514304665329902,13.263240430116293,12.621148065681544,12.8958593589838,13.358515295168617,13.365188429211258,12.86211974004998,12.438232576542967,12.8358263732968,12.840914184393252,12.93231231932584,12.994899848430073,12.854605275826781,13.16461614908249,13.414792289419116,13.097812395392959,13.146670644993025,13.242258598459586,13.599671195292302,12.939747856617577,12.72127998696147,12.945028532533216,13.9398909662049,12.730094873541466,12.687467314192107,13.342046859813884,13.016077960173561,13.24407840747099,12.884634961330434,12.925431348379384,13.203787621619185,12.750194554956986,12.92121411306591,12.751941409120864
MER52A,6.528504683490741,6.96053450628156,6.0958681608185845,6.291330785435177,6.7042321323973075,6.506873646708773,6.18250911932649,6.4547677592347155,7.069797915092362,6.471819543893775,6.823851970402325,6.710346984061778,6.7465917350643885,6.860193592287981,6.485110790369813,5.937856045848991,5.725524454874346,6.1723832953659015,6.575216132719159,6.1259522947518565,6.033803633944639,6.122868507308437,6.430676091468281,7.0525364053404855,6.4325501805755065,6.9554010434054065,6.416585404575856,6.44930252965117,6.069666918936108,6.404356053778876,6.503153169046991,6.053885110301987,6.601730664239831,7.2241641187133645,6.701070556830795,6.4597229541512595,6.155859339923298,6.892856307130326,6.592630482331508,5.921759488721519,6.586171374387303,6.582684281522635,6.795864163259519,6.850672288837926,6.13376693685125,6.829437605234509,6.791092103767112,6.837888032234869,6.3289647689597865,6.762023312814654,6.84219354732941,6.282155806520486,6.1628851152699875,6.161363237503412,6.139569856711457,6.594252131953716,6.545772301546688,6.830002454112091,6.371005702067263,6.88364040849827,6.4120864398337405,6.330006755264032,6.597268417475254,6.413398794670004,6.543697870136541,6.400538416926688
AluSg4,11.126354447447,11.392180539531019,10.7138420143912,11.218299219998462,11.298337264893021,10.846657226218179,11.12648005072048,10.788731230118648,11.23354465019311,11.117694100190144,11.278411339152875,11.34878234785155,11.410589055187922,11.146387706691556,11.037510067972915,10.359964334331531,10.538761091717287,10.705775676916119,11.045686121610753,10.878509462801198,10.52407498762508,10.70170028221608,10.933068422691994,10.990680253555206,11.02427642978628,11.309492954120872,11.070892927373826,11.0053770905355,10.585301840021415,10.419048983507812,10.88283896852113,10.51000672294383,11.479788544642291,11.228143692016248,10.709712093102038,10.729358766393243,11.41090494256171,11.40739220494349,10.881805310852137,10.586195238338549,10.870198651663268,11.064940939094166,10.911768524829988,11.22718635813245,10.96407131209103,11.229529772848386,11.426985420569608,11.084662386049828,11.094711049791666,11.334183443610854,11.57154903341801,10.893493042425565,10.794760985702462,10.914974121972707,11.759982486626024,10.706212505922966,10.847582121386209,11.265948777962437,11.091770536247175,11.207257398596868,10.895611485715653,11.01461639675354,11.32377279885364,10.81573045604035,11.055069381327126,10.852109055703444
LTR17,9.082240179344305,9.427362504889773,8.716928542376113,8.772468888017855,9.067491874381231,8.75092370595685,8.627761689398282,8.951349325241132,9.304135821977948,9.36631562103126,9.30909910045788,9.421956341566741,9.573883882436867,9.260267005662369,9.066467238431612,8.40368971986227,8.707570280098746,8.7650466360721,8.967507143771957,8.88671232961,8.696587533298846,8.820560185146782,9.129184898886797,9.512468691135032,8.783161304593115,9.42947460601686,8.769440373465725,9.010795316785327,8.448783069224442,8.543917234678823,8.661994710340661,8.48086690460464,9.347129836122658,10.223487881826264,8.863764802326354,9.008633218277456,8.56542961130567,9.493656697105816,9.066453632636337,8.172799875965357,9.37071414366467,8.873394844711786,10.133126247400906,9.32681465112262,8.547607030692172,8.957168878151338,9.178487304187055,9.415538675748458,9.008737341401044,9.3358951302105,9.031349625713688,8.934322528256963,8.995205969939608,8.720372699422931,8.059528001679679,9.256513185151093,8.844218500274751,9.580701009036643,9.207283424813193,9.583635734005663,9.02828230874405,8.911177290309714,9.161739732649501,9.059831146767761,8.84454587501093,8.958205775054317
L1MA9_5,3.846158013816252,3.7661642106750524,3.676739466508251,4.210189041521665,4.076291231707892,3.984369525573683,3.7267952662787347,3.4885905925032357,4.460167962716146,4.142280968270288,4.244903866605756,4.153384845721535,4.214468625470326,4.34482243626452,4.224867633133309,3.7330786903953785,3.543221587927624,3.595937835810368,3.9508251013680162,3.673848866859977,3.684902719012088,3.638561012976381,3.843644154116076,5.001653552735275,3.651579868031326,4.477801105509823,3.4478864470921855,4.221692490860317,3.562473290950687,3.0294775060738597,3.5030704996404674,3.3101622830167847,4.278426674899635,4.590125111819636,4.029736268346016,4.560959166838281,3.1486119998826276,4.102284066525581,4.351927699200546,3.0727714546383544,3.8898520304535347,3.6787884795849957,4.093584581787413,4.686020068143442,3.4141872783581,3.632355253921474,4.460598663026105,4.765942414961264,4.117438099910944,4.098508124174018,3.8916820438612043,3.758713152352691,3.971089611631774,3.8575879014243726,3.2723087466672034,3.9325893402217966,3.8179002155248214,4.854550259870992,4.379932596037984,4.505738083090424,4.501507181789443,4.110295741813559,4.206629101539638,3.768070178019648,3.444634362872021,3.7644053257630077
AluYi6,12.907015286389582,13.1445153132372,12.501952813905435,12.931114336585106,13.042046876816421,12.639758686359343,12.770880749611875,12.729402869025089,13.121877985748158,12.914213358560987,13.07081759209136,13.014532526375724,13.25922980171614,12.962406452249558,12.799168049397894,12.157631653326579,12.261954856005696,12.44112011263816,12.843612087212785,12.595005256779174,12.315697074131991,12.61566635028373,12.791357180098895,12.931412704972125,12.81377196927458,13.070670048178037,12.779414659883788,12.657352998708612,12.383471151795035,12.104204244058481,12.700983096400495,12.359734068802695,13.200225283504162,13.113055027195204,12.469177227997054,12.598812676695623,13.13840140795913,13.232097325765038,12.603967887173898,12.364653108708659,12.71079569481551,12.69033015039405,12.859796111203616,12.89074656991646,12.653753094699528,12.966541231389392,13.20770858743721,12.866617876723012,12.874128915934868,13.121413677965053,13.388953162957929,12.687514083480025,12.513837646197421,12.700078912551211,13.555385013168278,12.552450229051033,12.559855455231984,13.13085670580601,12.83142726103478,13.058242086700226,12.718914507751972,12.786908535960734,13.047214423413884,12.693256112311705,12.784326181705909,12.702641414305228
HERVE_a,9.191862530591244,9.528945048132535,8.908067564626474,8.797610086648008,9.16350616336744,8.657512843118415,8.527973431923579,8.88299939309116,9.9821147698303,9.599752737198527,9.268214950995029,9.62124064893197,9.837283892016952,9.263274052330353,9.355052554090543,9.771360023105832,9.302120587648144,9.262946756338334,8.852278649104605,8.822783171291812,8.91748325596839,9.091946411777881,9.099315782929306,10.317128366401027,8.776382530630073,9.558208188360796,8.791002869655921,9.227937003564126,9.108465702338249,8.860603604909931,9.604727534859865,8.460151349607898,9.270696088526401,9.898910742633054,8.972373327200584,9.49828635554801,8.731559605269595,9.590275171831587,9.286058940161798,7.953502832712382,9.27866144383285,8.869998511579945,10.01750405383683,9.57513431359902,9.145600216251417,8.9067265654447,9.695147746048143,9.986351231675458,8.87353340837613,9.635136977991454,9.002971386864967,8.948801681790105,9.472081538397862,9.225942725896752,8.569298731770054,9.427440019662892,9.452791451303547,9.829825536614898,9.423414381606634,9.617634793070712,9.307276960193569,9.241428139886676,9.646565658849667,9.225631325470145,8.92067119114496,8.908869970098781
MLT1_I,4.523347630555431,4.967235811393975,4.670448001279971,4.553323983336397,4.94353170224424,4.885744936191747,4.2474824745959285,5.290266924501222,4.994281581887129,5.173725834026382,4.921629394859145,5.310914770857783,5.350946030058925,4.501390748352571,5.081945061708153,4.620003926028524,4.59185425213059,4.840015114772799,4.051363606058761,4.9210754900993825,4.499830837463181,4.6126835125451,4.75705629045634,5.4551970089291535,4.2915172411278455,5.280010228379279,4.201162808368084,5.131599258285577,4.387542323587857,4.389056298832922,4.159585499411837,4.152979613721902,5.158568145002435,6.044691672991955,4.5531132329114135,4.968394301774067,4.528147234465246,4.977278542117842,5.09269337505682,3.505358598446893,5.1396577821025975,4.896387948200191,5.5904605940236,5.351502244048666,4.9868152625930025,4.515697268228398,4.9406863419492995,5.553924539272985,5.111854554028413,5.366636402824019,4.849813139748402,5.159100476194332,4.855496290473761,4.701067325991457,4.053243187463408,5.673596296900687,4.383429292584606,5.572919570118864,5.114387371654463,5.385252020173818,4.967227857680265,4.877296395544082,4.95550330504823,4.8324564714011675,4.400149634951784,4.832382997828025
MER11A,9.646151590591096,9.84413497058683,9.374932116307056,9.90509292068871,10.117466973211611,9.77407883151706,9.759353077834845,9.675489766698805,10.32218955423343,10.27736486590699,9.759721872539599,10.305799293317985,10.649213844296648,9.654784075263256,10.156287130609599,9.32679911070189,9.627099466898498,9.69307453148699,9.415417971957364,9.764440747417325,9.518264426956183,9.367032849032615,9.776213582055831,10.390748392551059,9.308983342322954,10.246666698947232,9.376536859956628,10.12866648430495,9.373333436652787,9.162193472570129,9.313954963637565,9.27273094259437,10.139037662289022,10.867537130291545,9.553460469896892,9.958803456765331,9.368036642175902,10.102726347431059,9.879398398484078,8.73736051197489,10.066233368114549,9.601466354972464,11.157669429189031,10.163572474293227,9.48347418978246,9.382214156779987,10.251800621208512,10.34726464701948,9.702404419982445,10.541448896833414,9.488020507780313,9.944627537392853,9.916321440528181,9.553353328006933,8.960985545498504,10.402328462433232,9.411302271279965,10.357382629720687,9.860740110092246,10.323385043344546,10.077842458719442,9.586241679296625,10.282302301786254,9.615902747294333,9.477470864142465,9.776190913766634
L1M1B_5,5.973438725139306,6.3026095678882434,5.7147915515347485,6.1017720960588555,6.455616275455905,5.9372589291404845,6.227168359508902,5.855841413681706,6.970740369929134,6.807876722766807,6.253275509941818,6.629433707332787,6.82036472259799,6.082954837062435,6.191516434439656,5.8713718650813815,6.301124933901598,6.302381987289321,5.775897255992734,6.07485708311205,6.188342807248488,5.963286720772246,6.250120462962034,6.86285700119545,5.729828643750639,6.682074236730399,5.793430835061932,6.541246074460783,5.886652084563442,5.75577732289524,5.610266184777365,5.676758741466348,6.393756680768488,7.238142328480373,6.137838603934215,6.42872135673633,5.457200976072149,6.467250817775885,6.350526514108444,5.0971839568917545,6.708467620680237,6.040221241798876,6.997442028519622,6.48460177231937,6.01916741727165,5.893973914107666,6.76453416677233,6.74793548650637,6.294741704015282,6.909768279669718,5.928063118377119,6.364680775819318,6.350362312517407,6.024723830359602,5.362410212357733,7.170507881307294,5.787998483089745,6.808415743615561,6.519030857902016,6.971494440905143,6.7158966459913545,6.303045997802771,6.566317059883023,5.9342635014282905,5.804199395406357,6.11625145166713
LTR71A,5.6007441478854325,5.964142648551492,5.444929925888621,6.095910422850169,6.048065037911179,6.273554660346603,6.27712134144558,5.860666507161207,6.28952276553812,6.477220170111246,5.758208363418659,6.226839418619092,7.012053748566085,5.6235094963535905,6.4063854038826085,5.066748609231556,5.730161019369901,5.728123507794549,5.4272765440934165,6.166653421365358,6.128058295579202,5.504845080570266,5.6406864775128875,6.282676577357132,5.319515549839889,6.141685571148973,5.65997074737021,6.274862427367603,5.431637991427752,5.195606197946966,5.1876066765094455,5.703271921479291,5.83291689980748,6.990996449742294,5.598720396814349,6.037354954427138,5.2652349501191935,6.076382017890866,5.929293987441983,4.774856004357817,5.955487353303989,5.925652787333512,6.485973299162102,6.263100485758067,5.81870217304573,5.021825280860596,6.647635436369804,6.0447268579920665,5.548416393759817,6.8018443305065635,5.7621743657535704,5.863171382609108,6.195066990575535,5.399552289430478,4.487154161144092,6.180570888729301,5.081406005428413,6.231930376082248,6.074005133173754,6.469548288951674,6.070646662643692,5.47447530345616,6.195216559004637,5.45359408198655,5.411408029264417,5.797760558583312
